date,deaths
2020-05-21,1
2020-07-02,2
2020-07-08,3
2020-07-23,4
2020-07-26,5
2020-07-27,6
2020-08-01,7
2020-08-02,8
2020-08-07,9
2020-08-09,12
2020-08-10,13
2020-08-14,14
2020-08-18,15
2020-08-20,16
2020-08-21,17
2020-08-24,18
2020-08-25,21
2020-08-27,25
2020-09-02,27
2020-09-03,30
2020-09-04,31
2020-09-05,33
2020-09-08,37
2020-09-09,39
2020-09-14,41
2020-09-15,43
2020-09-18,44
2020-09-21,45
2020-09-22,47
2020-09-23,48
2020-09-29,49
2020-09-30,50
2020-10-01,51
2020-10-06,52
2020-10-07,53
2020-10-08,54
2020-10-09,55
2020-10-12,56
2020-10-13,57
2020-10-14,60
2020-10-15,61
2020-10-16,62
2020-10-17,63
2020-10-18,64
2020-10-19,65
2020-10-20,67
2020-10-23,69
2020-10-26,74
2020-10-27,76
2020-10-28,77
2020-10-31,78
2020-11-01,80
2020-11-04,82
2020-11-05,83
2020-11-06,87
2020-11-08,88
2020-11-09,90
2020-11-10,91
2020-11-11,92
2020-11-12,94
2020-11-13,96
2020-11-15,97
2020-11-16,98
2020-11-17,99
2020-11-19,100
2020-11-20,102
2020-11-21,103
2020-11-22,105
2020-11-24,106
2020-11-25,107
2020-11-28,108
2020-11-30,110
2020-12-01,111
2020-12-03,114
2020-12-05,115
2020-12-06,116
2020-12-07,119
2020-12-08,120
2020-12-09,121
2020-12-11,124
2020-12-13,125
2020-12-14,126
2020-12-15,128
2020-12-16,129
2020-12-17,130
2020-12-18,131
2020-12-20,132
2020-12-21,133
2020-12-22,134
2020-12-25,135
