date,deaths
2020-04-04,1
2020-04-13,1
2020-04-19,1
2020-07-14,1
2020-07-15,1
2020-07-16,1
2020-07-22,1
2020-07-25,1
2020-07-27,1
2020-07-28,1
2020-07-29,2
2020-07-31,1
2020-08-02,1
2020-08-03,1
2020-08-04,1
2020-08-07,1
2020-08-10,3
2020-08-13,1
2020-08-14,1
2020-08-15,2
2020-08-18,2
2020-08-19,1
2020-08-21,3
2020-08-22,2
2020-08-23,1
2020-08-24,3
2020-08-25,2
2020-08-27,3
2020-08-28,1
2020-08-29,3
2020-08-30,2
2020-08-31,1
2020-09-01,1
2020-09-04,1
2020-09-05,2
2020-09-07,1
2020-09-08,3
2020-09-09,1
2020-09-10,2
2020-09-11,4
2020-09-12,1
2020-09-14,1
2020-09-15,3
2020-09-16,1
2020-09-17,3
2020-09-18,3
2020-09-19,1
2020-09-20,3
2020-09-21,4
2020-09-22,1
2020-09-23,3
2020-09-24,2
2020-09-25,1
2020-09-26,1
2020-09-27,4
2020-09-28,3
2020-09-30,2
2020-10-01,4
2020-10-02,6
2020-10-03,4
2020-10-04,4
2020-10-05,10
2020-10-06,2
2020-10-07,3
2020-10-08,4
2020-10-09,5
2020-10-10,3
2020-10-11,5
2020-10-12,2
2020-10-13,4
2020-10-14,3
2020-10-15,3
2020-10-16,8
2020-10-18,3
2020-10-19,1
2020-10-20,4
2020-10-21,3
2020-10-22,2
2020-10-23,2
2020-10-24,2
2020-10-26,1
2020-10-28,2
2020-10-29,2
2020-10-30,1
