date,deaths
2020-03-28,1
2020-04-04,2
2020-04-05,1
2020-04-16,1
2020-04-25,1
2020-04-28,1
2020-05-05,2
2020-05-09,1
2020-05-12,1
2020-05-13,1
2020-05-25,1
2020-05-31,1
2020-06-03,1
2020-06-13,1
2020-06-16,1
2020-06-18,1
2020-06-26,1
2020-06-30,1
2020-07-01,1
2020-07-04,2
2020-07-08,2
2020-07-09,2
2020-07-10,1
2020-07-11,1
2020-07-13,3
2020-07-15,5
2020-07-16,1
2020-07-17,3
2020-07-18,1
2020-07-20,4
2020-07-21,2
2020-07-22,3
2020-07-23,2
2020-07-24,4
2020-07-25,4
2020-07-26,7
2020-07-27,5
2020-07-28,4
2020-07-29,5
2020-07-30,5
2020-07-31,1
2020-08-01,2
2020-08-02,1
2020-08-03,1
2020-08-04,4
2020-08-05,7
2020-08-06,3
2020-08-07,8
2020-08-08,8
2020-08-09,4
2020-08-10,13
2020-08-11,7
2020-08-12,5
2020-08-13,5
2020-08-14,9
2020-08-15,7
2020-08-16,8
2020-08-17,4
2020-08-18,7
2020-08-19,7
2020-08-20,5
2020-08-21,3
2020-08-22,6
2020-08-23,6
2020-08-24,16
2020-08-25,15
2020-08-26,4
2020-08-27,1
2020-08-28,4
2020-08-29,9
2020-08-30,5
2020-08-31,7
2020-09-01,12
2020-09-02,3
2020-09-03,1
2020-09-04,6
2020-09-05,5
2020-09-06,1
2020-09-07,8
2020-09-08,5
2020-09-09,2
2020-09-10,8
2020-09-11,5
2020-09-12,4
2020-09-13,4
2020-09-15,3
2020-09-16,1
2020-09-17,7
2020-09-18,1
2020-09-19,4
2020-09-20,6
2020-09-21,3
2020-09-22,3
2020-09-23,2
2020-09-25,3
2020-09-26,2
2020-09-27,4
2020-09-28,1
2020-10-01,5
2020-10-02,5
2020-10-03,3
2020-10-04,2
2020-10-05,7
2020-10-06,2
2020-10-07,3
2020-10-08,5
2020-10-09,1
2020-10-10,2
2020-10-12,1
2020-10-13,7
2020-10-14,7
2020-10-15,10
2020-10-17,2
2020-10-18,3
2020-10-19,3
2020-10-20,7
2020-10-21,1
2020-10-22,3
2020-10-23,5
2020-10-24,1
2020-10-25,2
2020-10-26,2
2020-10-27,3
2020-10-28,1
2020-10-29,1
2020-10-30,6
2020-10-31,5
2020-11-01,2
2020-11-02,1
2020-11-03,4
2020-11-04,5
2020-11-05,6
2020-11-06,3
2020-11-07,3
2020-11-08,2
2020-11-09,2
2020-11-11,2
2020-11-12,4
2020-11-13,3
2020-11-14,1
2020-11-15,1
2020-11-16,3
2020-11-17,1
2020-11-18,3
2020-11-19,6
2020-11-20,2
2020-11-21,3
2020-11-23,4
2020-11-24,2
2020-11-25,2
2020-11-27,4
2020-11-28,1
2020-11-29,1
2020-11-30,2
2020-12-01,1
2020-12-03,1
2020-12-04,4
2020-12-06,1
2020-12-07,2
2020-12-08,2
2020-12-09,1
2020-12-10,3
2020-12-11,1
2020-12-16,1
