date,deaths
2020-04-10,1
2020-06-08,1
2020-06-10,1
2020-06-27,2
2020-07-07,1
2020-07-12,1
2020-07-18,1
2020-07-21,1
2020-07-22,1
2020-07-25,1
2020-07-27,2
2020-07-31,1
2020-08-03,1
2020-08-05,2
2020-08-08,3
2020-08-09,1
2020-08-11,3
2020-08-12,2
2020-08-13,2
2020-08-14,2
2020-08-15,2
2020-08-17,2
2020-08-18,1
2020-08-19,1
2020-08-20,1
2020-08-30,1
2020-09-02,3
2020-09-03,1
2020-09-04,2
2020-09-08,1
2020-09-09,1
2020-09-10,2
2020-09-11,3
2020-09-12,1
2020-09-19,1
2020-09-20,1
2020-09-22,3
2020-09-23,1
2020-09-24,1
2020-09-25,1
2020-09-26,4
2020-09-28,1
2020-09-29,1
2020-09-30,1
2020-10-01,1
2020-10-02,1
2020-10-04,1
2020-10-06,1
2020-10-07,2
2020-10-08,1
2020-10-10,1
2020-10-11,2
2020-10-12,2
2020-10-15,1
2020-10-21,1
2020-10-26,1
2020-10-27,1
