date,deaths
2020-06-23,2
2020-06-26,1
2020-06-30,1
2020-07-17,1
2020-07-27,2
2020-07-29,1
2020-07-30,1
2020-08-02,1
2020-08-04,1
2020-08-05,1
2020-08-06,1
2020-08-08,1
2020-08-09,1
2020-08-12,1
2020-08-14,1
2020-08-15,1
2020-08-17,1
2020-08-18,2
2020-08-19,1
2020-08-20,1
2020-08-21,2
2020-08-24,1
2020-08-28,1
2020-09-09,1
2020-09-14,2
2020-09-15,2
2020-09-16,1
2020-09-19,1
2020-09-30,1
2020-10-02,1
2020-10-03,2
2020-10-05,1
2020-10-06,1
2020-10-07,2
2020-10-08,2
2020-10-09,2
2020-10-11,1
2020-10-12,1
2020-10-13,1
2020-10-15,4
2020-10-16,2
2020-10-17,1
2020-10-18,1
2020-10-19,4
2020-10-20,2
2020-10-21,2
2020-10-22,1
2020-10-23,2
2020-10-24,1
2020-10-26,5
2020-10-27,1
2020-10-28,2
2020-10-31,1
2020-11-01,2
2020-11-02,2
2020-11-04,2
2020-11-05,1
2020-11-06,1
2020-11-08,1
2020-11-09,2
2020-11-10,1
2020-11-11,2
2020-11-13,1
2020-11-16,1
2020-11-18,1
2020-11-20,1
